,YR,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_per,TPM,TPA,TP_per,FTM,FTA,FT_per,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,PM
1982,2004-05,Jared Jeffries,WAS,23,77,42,35,26.1,6.8,2.6,5.6,46.8,0.2,0.7,31.4,2.2,58.4,2.0,2.9,4.9,2.0,1.5,0.9,0.5,2.7,18.0,2,0,0.4
1983,2004-05,Sebastian Telfair,POR,20,68,19,49,19.6,6.8,2.5,6.3,39.3,0.3,1.0,24.6,2.0,78.9,0.1,1.4,1.5,3.3,1.8,0.5,0.1,1.8,13.4,3,0,-2.8
1984,2004-05,Travis Best,NJN,32,76,39,37,19.2,6.8,2.5,5.9,42.0,0.3,1.1,30.6,1.6,88.5,0.3,1.2,1.4,1.9,0.9,0.9,0.1,1.9,13.4,0,0,-2.4
1985,2004-05,Al Jefferson,BOS,20,71,39,32,14.7,6.7,2.7,5.2,52.8,0.0,0.0,0.0,1.9,63.0,1.7,2.7,4.4,0.3,0.9,0.3,0.8,2.7,14.8,3,0,-0.6
1986,2004-05,Doug Christie,ORL,35,52,31,21,29.2,6.6,2.5,6.4,39.2,0.3,1.2,24.2,1.5,89.7,0.7,2.7,3.4,3.8,2.0,1.5,0.3,2.0,20.1,0,0,1.0
1987,2004-05,Trenton Hassell,MIN,26,82,44,38,25.3,6.6,2.7,5.8,47.4,0.0,0.1,9.1,1.4,78.9,1.0,1.7,2.7,1.6,0.8,0.4,0.4,2.4,13.6,0,0,-0.8
1988,2004-05,Jon Barry,HOU,35,69,41,28,21.8,6.6,2.3,5.3,43.8,1.0,2.4,43.0,1.0,87.3,0.4,1.9,2.3,2.4,1.0,0.9,0.1,1.4,15.0,0,0,3.1
1989,2004-05,Carlos Arroyo,DET,25,70,35,35,20.6,6.6,2.4,6.1,38.9,0.1,0.4,26.7,2.1,79.9,0.4,1.1,1.5,4.0,1.5,0.6,0.1,2.0,14.9,1,0,-2.9
1990,2004-05,Casey Jacobsen,NOH,24,84,43,41,21.5,6.5,2.0,4.9,40.4,0.8,2.1,37.3,2.3,78.6,0.4,1.6,2.0,1.3,0.8,0.4,0.1,1.2,11.5,0,0,0.1
1991,2004-05,Jiri Welsch,CLE,25,71,32,39,18.6,6.5,2.1,5.2,40.2,0.5,1.5,30.9,2.4,76.3,0.4,2.0,2.4,1.5,1.0,0.6,0.1,1.7,12.5,0,0,-0.9
1992,2004-05,Rasual Butler,MIA,26,65,48,17,18.4,6.5,2.5,6.3,39.9,0.9,2.4,37.3,0.7,77.1,0.2,2.1,2.3,1.0,0.6,0.3,0.4,1.6,12.3,0,0,2.0
1993,2004-05,Wesley Person,DEN,34,41,29,12,16.4,6.4,2.6,5.5,47.3,1.0,2.2,46.1,0.3,69.2,0.1,2.0,2.0,1.0,0.4,0.5,0.1,0.7,11.6,0,0,-0.3
1994,2004-05,Joel Przybilla,POR,25,76,24,52,24.4,6.4,2.6,4.4,59.8,0.0,0.0,0.0,2.3,51.7,2.3,5.4,7.7,1.0,1.3,0.3,2.1,3.1,23.3,14,0,-2.4
1995,2004-05,Maurice Evans,SAC,26,65,38,27,18.8,6.4,2.5,5.7,44.2,0.4,1.3,32.9,1.2,75.6,1.4,1.7,3.1,0.7,0.5,0.6,0.1,1.6,12.7,0,0,-0.5
1996,2004-05,Tony Allen,BOS,23,77,42,35,16.3,6.4,2.4,5.0,47.5,0.2,0.4,38.7,2.0,73.7,1.1,1.8,2.9,0.8,1.0,1.0,0.3,2.0,14.0,0,0,1.8
1997,2004-05,Jason Collins,NJN,26,80,40,40,31.8,6.4,2.3,5.6,41.2,0.0,0.1,33.3,2.6,65.6,1.9,4.2,6.1,1.3,1.1,0.9,0.9,4.0,19.9,3,0,1.7
1998,2004-05,Jannero Pargo,CHI,25,32,19,13,14.1,6.4,2.6,6.7,38.5,0.7,2.1,34.8,0.7,73.9,0.4,1.1,1.5,2.4,1.4,0.5,0.0,1.7,11.9,0,0,-0.2
1999,2004-05,Brian Cook,LAL,24,72,31,41,15.0,6.4,2.4,5.9,41.7,1.1,2.8,39.2,0.5,75.7,0.9,2.1,3.0,0.5,0.4,0.3,0.4,1.9,12.3,2,0,1.0
2000,2004-05,Damien Wilkins,SEA,25,29,17,12,17.8,6.3,2.5,5.8,43.5,0.6,2.0,27.1,1.2,61.8,1.0,1.3,2.3,0.9,0.6,0.8,0.3,1.9,13.1,0,0,-2.9
2001,2004-05,Steven Smith,MIA,36,50,15,35,14.9,6.3,2.0,5.0,41.1,0.8,2.1,39.0,1.6,86.3,0.3,1.0,1.3,1.4,0.5,0.3,0.1,1.6,10.7,0,0,-0.8
2002,2004-05,Brian Scalabrine,NJN,27,54,28,26,21.6,6.3,2.4,6.1,39.8,0.4,1.3,32.4,1.3,76.8,1.5,3.0,4.5,1.6,1.2,0.6,0.3,2.1,15.8,2,0,0.6
2003,2004-05,Kerry Kittles,LAC,31,11,2,9,22.1,6.3,2.5,6.6,38.4,0.6,1.9,33.3,0.9,60.0,0.1,2.8,2.9,1.8,0.6,0.7,0.3,1.1,14.9,0,0,-0.5
2004,2004-05,Marcus Fizer,MIL,26,54,17,37,16.7,6.2,2.5,5.4,45.5,0.0,0.1,0.0,1.9,68.0,0.5,2.7,3.2,1.2,1.2,0.5,0.2,1.8,12.8,1,0,-3.0
2005,2004-05,David West,NOH,24,30,4,26,18.3,6.2,2.5,5.7,43.6,0.1,0.2,40.0,1.7,68.0,1.3,3.0,4.3,0.8,1.2,0.4,0.5,2.1,14.1,0,0,-7.2
2006,2004-05,Zaza Pachulia,MIL,21,74,27,47,18.9,6.2,2.2,4.8,45.2,0.0,0.0,0.0,2.5,74.6,1.8,3.3,5.1,0.8,0.9,0.6,0.5,2.2,15.8,1,0,-0.1
2007,2004-05,Greg Buckner,DEN,28,70,42,28,21.7,6.2,2.3,4.3,52.8,0.7,1.7,40.5,1.2,77.8,0.9,2.0,3.0,1.9,0.7,1.1,0.1,2.4,15.4,0,0,0.5
2008,2004-05,David Harrison,IND,22,43,23,20,17.7,6.1,2.5,4.3,57.6,0.0,0.0,0.0,2.1,57.1,1.1,2.0,3.1,0.3,1.2,0.4,1.3,3.1,14.1,1,0,-0.4
2009,2004-05,Kendall Gill,MIL,37,14,5,9,20.3,6.1,2.3,5.7,40.0,0.2,0.6,33.3,1.4,90.0,0.8,1.9,2.6,1.9,0.6,1.0,0.3,2.6,15.4,0,0,-1.2
2010,2004-05,Robert Horry,SAS,34,75,53,22,18.8,6.0,2.1,5.0,41.9,0.7,1.8,37.0,1.5,78.9,1.2,2.4,3.6,1.1,0.9,0.9,0.8,1.8,16.1,0,0,4.0
2011,2004-05,Lamond Murray,TOR,32,62,25,37,14.8,6.0,2.1,5.0,42.6,0.7,1.7,43.8,1.3,76.3,0.7,1.9,2.6,0.8,0.9,0.5,0.3,1.4,11.7,0,0,0.5
2012,2004-05,Zarko Cabarkapa,GSW,24,40,20,20,11.9,6.0,2.2,4.4,48.6,0.3,0.9,36.1,1.6,81.5,0.9,1.7,2.6,0.6,0.8,0.3,0.1,1.5,10.3,1,0,1.0
2013,2004-05,Chris Duhon,CHI,22,82,47,35,26.5,5.9,2.1,6.0,35.2,1.1,3.2,35.5,0.8,73.1,0.3,2.3,2.6,4.9,1.5,1.0,0.0,2.5,18.0,2,0,1.4
2014,2004-05,Michael Olowokandi,MIN,30,62,32,30,19.6,5.9,2.6,5.7,45.6,0.0,0.0,0.0,1.1,66.7,1.7,3.5,5.2,0.5,1.1,0.2,0.9,3.1,15.2,4,0,-0.8
2015,2004-05,Ira Newble,CLE,30,74,38,36,24.7,5.9,2.5,5.7,42.9,0.3,0.7,35.8,0.9,79.7,1.1,1.9,3.0,1.2,0.8,0.7,0.2,1.9,13.3,0,0,-0.3
2016,2004-05,Beno Udrih,SAS,22,80,57,23,14.4,5.9,2.2,4.9,44.4,0.7,1.8,40.8,1.1,75.3,0.2,0.8,1.0,1.9,1.0,0.5,0.1,1.2,10.9,1,0,1.6
2017,2004-05,Rasho Nesterovic,SAS,29,70,51,19,25.5,5.9,2.8,6.1,46.0,0.0,0.0,0.0,0.4,46.7,2.6,3.9,6.6,1.0,1.0,0.4,1.7,3.0,20.5,2,0,5.9
2018,2004-05,Trevor Ariza,NYK,20,80,33,47,17.3,5.9,2.2,4.9,44.2,0.0,0.2,23.1,2.2,69.5,1.1,1.9,3.0,1.1,0.9,0.9,0.2,1.9,13.5,1,0,-0.3
2019,2004-05,Zeljko Rebraca,LAC,33,58,27,31,16.0,5.8,2.3,4.0,56.8,0.0,0.0,0.0,1.5,85.9,0.8,2.3,3.2,0.4,0.8,0.2,0.7,2.2,12.2,2,0,0.3
2020,2004-05,Eddie House,SAC,27,68,34,34,13.0,5.8,2.4,5.4,45.1,0.6,1.4,45.4,0.4,85.2,0.2,1.0,1.2,1.4,0.5,0.6,0.1,1.0,11.1,0,0,-1.0
2021,2004-05,Milt Palacio,TOR,27,80,33,47,19.1,5.8,2.2,4.9,44.6,0.0,0.2,16.7,1.9,74.2,0.3,1.4,1.7,3.5,1.3,0.6,0.2,1.6,14.1,0,0,0.0
2022,2004-05,Fred Hoiberg,MIN,32,76,40,36,16.7,5.8,1.8,3.7,48.9,0.9,1.9,48.3,1.3,87.3,0.4,2.0,2.4,1.1,0.3,0.7,0.2,1.4,12.6,0,0,2.0
2023,2004-05,Jason Collier,ATL,27,70,11,59,13.5,5.7,2.5,5.4,46.3,0.1,0.2,42.9,1.0,67.6,1.2,1.4,2.6,0.3,0.9,0.2,0.2,2.1,9.6,0,0,-5.2
2024,2004-05,Devin Harris,DAL,22,76,56,20,15.5,5.7,2.1,4.8,42.9,0.6,1.7,33.6,1.4,75.7,0.4,1.0,1.3,2.2,1.1,1.0,0.3,1.8,13.4,0,0,-0.5
2025,2004-05,Nick Collison,SEA,24,82,52,30,17.0,5.6,2.3,4.3,53.5,0.0,0.0,0.0,1.4,70.3,1.9,2.7,4.6,0.4,0.8,0.4,0.6,3.1,14.0,4,0,1.2
2026,2004-05,Junior Harrington,NOH,24,29,4,25,18.8,5.6,2.2,6.1,36.0,0.2,0.7,31.6,1.2,82.9,0.4,1.7,2.2,2.1,1.4,0.9,0.2,2.5,13.1,0,0,-3.7
2027,2004-05,Howard Eisley,UTA,32,74,26,48,19.3,5.6,2.2,5.5,39.8,0.4,1.4,26.2,1.1,79.5,0.2,1.0,1.2,3.4,1.5,0.6,0.1,2.1,12.8,1,0,-2.5
2028,2004-05,Toni Kukoc,MIL,36,53,23,30,20.8,5.6,2.0,4.8,41.0,0.8,2.2,36.2,1.2,72.1,0.6,2.4,3.0,3.0,1.2,0.7,0.2,1.3,15.5,1,0,-0.2
2029,2004-05,Robert Traylor,CLE,28,74,39,35,18.0,5.5,2.4,5.4,44.4,0.0,0.1,0.0,1.4,53.9,1.8,2.6,4.5,0.8,1.0,0.7,0.7,2.9,15.4,6,0,-0.7
2030,2004-05,Alex Garcia,NOH,25,8,0,8,18.2,5.5,2.3,6.5,34.6,0.6,2.3,27.8,0.5,75.0,0.9,1.0,1.9,2.3,1.0,0.5,0.1,1.9,12.0,0,0,-4.6
2031,2004-05,Obinna Ekezie,ATL,29,42,5,37,17.4,5.5,1.9,4.3,43.4,0.0,0.0,0.0,2.2,77.4,1.6,2.6,4.3,0.3,1.1,0.5,0.3,3.1,12.3,1,0,-1.6
2032,2004-05,Rick Brunson,LAC,33,80,37,43,24.2,5.5,2.1,5.5,37.6,0.6,1.6,36.9,0.9,77.0,0.3,2.1,2.3,5.1,1.6,1.0,0.1,1.3,17.7,1,0,-0.5
2033,2004-05,Travis Outlaw,POR,20,59,17,42,13.4,5.4,2.3,4.5,49.8,0.1,0.2,40.0,1.3,65.3,0.7,1.4,2.1,0.6,0.7,0.5,0.7,1.3,11.7,0,0,-1.8
2034,2004-05,Malik Allen,CHA,27,36,13,23,14.3,5.4,2.3,4.9,47.5,0.0,0.0,0.0,0.8,92.9,1.1,1.6,2.8,0.5,0.5,0.3,0.6,1.5,11.5,0,0,-1.9
2035,2004-05,Charlie Ward,HOU,34,14,6,8,25.7,5.4,1.7,5.5,31.2,1.1,3.6,31.4,0.9,84.6,0.4,2.4,2.8,3.1,1.3,1.1,0.0,1.6,15.2,0,0,0.3
2036,2004-05,Mikki Moore,LAC,29,74,36,38,15.8,5.4,1.9,3.9,50.2,0.0,0.1,20.0,1.8,78.7,1.3,2.0,3.3,0.6,0.9,0.3,0.4,2.3,11.5,2,0,-1.1
2037,2004-05,Christian Laettner,MIA,35,49,38,11,15.1,5.3,2.2,3.8,58.2,0.0,0.1,14.3,1.2,76.3,0.7,1.9,2.7,0.8,0.6,0.7,0.3,1.6,12.1,0,0,3.0
2038,2004-05,Jacque Vaughn,NJN,30,71,34,37,19.7,5.3,2.1,4.6,44.9,0.1,0.2,33.3,1.3,83.5,0.2,1.3,1.5,1.9,0.9,0.6,0.0,1.9,10.8,0,0,-1.9
2039,2004-05,Anthony Goldwire,MIL,33,33,10,23,16.1,5.2,1.7,4.1,41.9,1.0,2.4,40.0,0.9,83.9,0.3,1.5,1.8,2.4,0.5,0.5,0.0,1.0,11.8,0,0,-2.2
2040,2004-05,Eduardo Najera,DEN,28,68,37,31,17.4,5.2,2.1,4.7,45.0,0.1,0.3,28.6,1.3,63.7,1.5,2.1,3.6,1.0,0.9,0.6,0.4,2.2,12.9,2,0,0.4
2041,2004-05,Raul Lopez,UTA,25,31,9,22,16.7,5.2,1.8,4.4,42.2,0.6,1.5,44.4,1.1,81.8,0.2,1.0,1.3,4.0,1.5,0.7,0.1,2.5,13.6,1,0,1.7
2042,2004-05,Keyon Dooling,MIA,25,74,52,22,16.0,5.2,1.9,4.7,40.3,0.3,1.0,25.3,1.5,78.0,0.1,1.1,1.2,1.8,0.9,0.5,0.1,1.6,10.4,0,0,0.6
2043,2004-05,Jonathan Bender,IND,24,7,4,3,13.2,5.1,2.3,5.7,40.0,0.1,0.7,20.0,0.9,50.0,0.7,1.3,2.0,0.6,1.4,0.1,0.3,1.3,8.3,0,0,-4.3
2044,2004-05,Quinton Ross,LAC,24,78,36,42,21.0,5.1,2.1,4.8,43.2,0.0,0.1,25.0,1.4,67.3,0.8,1.9,2.7,1.4,0.7,0.7,0.3,2.1,12.5,0,0,-2.7
2045,2004-05,Tom Gugliotta,ATL,35,47,13,34,20.5,5.1,2.1,5.1,41.1,0.2,0.6,30.8,0.9,76.7,1.2,2.9,4.1,1.4,1.2,0.9,0.4,2.2,14.6,1,0,-5.0
2046,2004-05,Rodney White,GSW,25,58,25,33,11.7,5.1,2.1,5.0,41.9,0.4,1.0,40.0,0.8,61.4,0.4,1.1,1.5,0.8,0.6,0.6,0.2,1.1,9.6,0,0,-0.9
2047,2004-05,Zoran Planinic,NJN,22,43,20,23,11.9,5.0,1.8,4.0,44.8,0.3,0.9,37.5,1.5,69.7,0.4,1.2,1.6,1.0,1.0,0.6,0.0,1.8,9.3,0,0,-1.0
2048,2004-05,Kirk Snyder,UTA,22,68,23,45,13.2,5.0,1.8,4.8,37.2,0.4,1.3,35.3,1.4,66.7,0.7,1.0,1.8,0.5,0.9,0.4,0.3,1.7,9.0,0,0,-2.1
2049,2004-05,James Jones,IND,24,75,39,36,17.6,4.9,1.7,4.2,39.6,0.9,2.2,39.8,0.8,85.5,0.5,1.8,2.3,0.8,0.6,0.4,0.4,1.6,10.7,2,0,0.1
2050,2004-05,Jerome James,SEA,29,80,50,30,16.6,4.9,2.2,4.3,50.9,0.0,0.0,0.0,0.8,72.3,1.0,2.0,3.0,0.2,1.1,0.3,1.4,3.5,12.8,0,0,-0.6
2051,2004-05,Anderson Varejao,CLE,22,54,27,27,16.1,4.9,1.8,3.6,51.3,0.0,0.0,0.0,2.4,53.5,2.0,2.7,4.8,0.5,0.5,0.8,0.7,2.3,15.3,0,0,1.6
2052,2004-05,Reggie Evans,SEA,25,79,51,28,23.8,4.9,1.7,3.5,47.6,0.0,0.0,0.0,3.0,53.4,3.2,6.1,9.3,0.7,1.3,0.7,0.2,2.6,18.6,7,0,0.4
2053,2004-05,Tony Battie,ORL,29,81,36,45,23.6,4.9,2.0,4.4,46.0,0.0,0.1,0.0,1.2,72.3,1.3,4.2,5.6,0.5,1.0,0.4,1.0,3.0,15.4,3,0,-1.5
2054,2004-05,Erick Strickland,MIL,31,62,20,42,16.3,4.9,1.8,4.9,37.5,0.3,1.3,25.3,1.0,81.3,0.2,1.5,1.7,1.9,1.0,0.5,0.0,1.7,10.1,0,0,-1.6
2055,2004-05,Sasha Pavlovic,CLE,21,65,32,33,13.3,4.8,1.8,4.2,43.5,0.5,1.2,38.5,1.0,68.8,0.2,0.9,1.1,0.8,0.7,0.4,0.1,1.9,8.1,0,0,-0.1
2056,2004-05,Theo Ratliff,POR,32,63,22,41,27.4,4.8,1.8,4.1,44.7,0.0,0.0,0.0,1.7,69.2,1.8,3.5,5.3,0.5,0.9,0.4,2.5,2.9,19.7,2,0,-1.4
2057,2004-05,Eric Piatkowski,CHI,34,68,37,31,12.3,4.8,1.6,3.8,43.0,0.8,2.0,42.5,0.8,80.4,0.2,0.9,1.2,0.8,0.5,0.4,0.0,1.0,8.1,0,0,0.2
2058,2004-05,Boris Diaw,ATL,23,66,10,56,18.1,4.8,1.9,4.5,42.2,0.1,0.8,18.0,1.2,74.0,0.8,1.8,2.6,2.3,1.3,0.6,0.3,1.9,12.4,0,0,-2.7
2059,2004-05,Brian Skinner,SAC,29,49,24,25,19.3,4.8,2.1,4.2,50.7,0.0,0.0,0.0,1.4,35.7,2.2,3.5,5.7,0.9,0.8,0.6,1.0,2.1,17.0,5,0,-1.8
2060,2004-05,Kenny Anderson,LAC,34,43,9,34,17.3,4.7,2.0,4.7,42.3,0.1,0.3,46.2,0.9,73.0,0.6,1.5,2.0,2.4,1.1,0.8,0.0,2.0,11.9,0,0,-4.0
2061,2004-05,Dale Davis,IND,36,61,24,37,21.4,4.7,1.8,3.8,47.9,0.0,0.0,0.0,1.6,60.6,2.5,3.7,6.1,0.8,0.7,0.5,1.1,2.7,17.3,5,0,0.7
2062,2004-05,Jackson Vroman,NOH,24,46,12,34,15.4,4.6,1.8,4.3,41.2,0.0,0.1,0.0,1.6,64.0,1.4,2.4,3.8,0.9,1.4,0.5,0.4,2.3,12.0,2,0,-1.4
2063,2004-05,Omar Cook,TOR,23,5,2,3,14.7,4.6,2.0,4.8,41.7,0.0,0.8,0.0,1.2,50.0,0.4,1.0,1.4,4.4,1.2,1.2,0.2,1.2,15.9,0,0,4.2
2064,2004-05,Marcus Banks,BOS,23,81,45,36,14.1,4.6,1.4,3.5,40.2,0.3,0.7,35.6,2.0,74.2,0.4,1.2,1.6,1.9,1.0,0.8,0.2,1.8,11.2,0,0,0.3
2065,2004-05,Steven Hunter,PHX,23,76,57,19,13.8,4.6,1.8,2.9,61.4,0.0,0.0,0.0,2.1,47.9,1.3,1.7,3.0,0.2,0.6,0.1,1.3,1.7,12.0,0,0,0.0
2066,2004-05,Pat Garrity,ORL,28,71,30,41,13.4,4.6,1.7,4.3,40.2,0.7,2.1,33.3,0.5,87.9,0.3,1.5,1.7,0.4,0.4,0.3,0.1,1.5,8.1,0,0,-1.2
2067,2004-05,Calbert Cheaney,GSW,33,55,17,38,17.2,4.5,2.1,4.8,42.6,0.0,0.1,0.0,0.7,64.9,0.6,1.7,2.3,1.2,0.6,0.3,0.3,1.7,10.1,0,0,-1.1
2068,2004-05,Jerome Williams,NYK,32,79,31,48,15.3,4.5,1.5,3.1,50.2,0.0,0.1,0.0,2.2,66.9,1.5,2.1,3.6,0.5,0.8,0.7,0.1,2.0,11.3,1,0,0.3
2069,2004-05,Ben Handlogten,UTA,31,21,6,15,14.0,4.5,2.0,4.0,51.8,0.0,0.0,0.0,0.8,52.9,1.1,2.0,3.1,0.6,0.9,0.3,0.2,2.6,10.0,1,0,-2.0
2070,2004-05,Adonal Foyle,GSW,30,78,31,47,21.8,4.5,2.0,4.0,50.2,0.0,0.0,0.0,0.9,55.6,2.1,3.4,5.5,0.7,0.7,0.3,2.0,2.6,18.6,3,0,-0.3
2071,2004-05,Lawrence Funderburke,CHI,34,2,1,1,10.8,4.5,1.5,3.0,50.0,0.0,0.0,0.0,2.5,60.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,1.0,6.3,0,0,0.5
2072,2004-05,Delonte West,BOS,21,39,23,16,12.9,4.5,1.7,4.0,42.6,0.6,1.7,35.8,0.7,70.4,0.4,1.3,1.7,1.4,0.6,0.5,0.2,1.8,10.1,0,0,0.2
2073,2004-05,Dahntay Jones,MEM,24,52,29,23,12.4,4.5,1.6,3.7,43.7,0.4,1.2,38.3,1.2,68.8,0.2,1.1,1.3,0.4,0.6,0.3,0.2,1.6,7.5,0,0,-0.3
2074,2004-05,Bryon Russell,DEN,34,70,39,31,14.7,4.4,1.4,3.6,37.7,0.8,2.1,37.6,1.1,79.2,0.7,1.7,2.5,1.0,0.5,0.6,0.2,1.9,10.7,0,0,0.1
2075,2004-05,Tierre Brown,LAL,26,76,33,43,13.9,4.4,1.6,4.6,35.6,0.3,0.9,36.1,1.0,78.7,0.3,0.9,1.2,2.0,1.0,0.4,0.0,0.8,9.2,0,0,-1.3
2076,2004-05,Steve Blake,WAS,25,44,23,21,14.7,4.3,1.4,4.2,32.8,0.8,2.1,38.7,0.9,80.5,0.4,1.2,1.6,1.6,0.9,0.3,0.0,1.1,8.6,0,0,-2.3
2077,2004-05,Lucious Harris,CLE,34,73,38,35,15.4,4.3,1.6,4.1,39.5,0.3,0.9,32.3,0.9,81.2,0.5,1.1,1.7,0.7,0.4,0.4,0.1,0.9,8.2,0,0,-0.9
2078,2004-05,Jarron Collins,UTA,26,50,20,30,19.2,4.3,1.3,3.1,41.4,0.0,0.0,0.0,2.4,69.7,1.1,2.1,3.3,1.2,0.7,0.2,0.1,2.9,10.4,0,0,0.0
2079,2004-05,Viktor Khryapa,POR,22,32,6,26,16.5,4.2,1.7,3.9,43.5,0.1,0.3,36.4,1.3,54.8,0.9,2.5,3.4,0.8,1.0,0.6,0.6,2.5,12.0,0,0,-3.9
2080,2004-05,Scott Padgett,HOU,29,66,40,26,14.2,4.2,1.5,3.5,42.1,0.8,1.9,39.7,0.6,72.5,0.7,2.1,2.8,0.8,0.5,0.5,0.2,1.8,10.3,1,0,3.3
2081,2004-05,Kris Humphries,UTA,20,67,17,50,13.0,4.1,1.7,4.3,40.4,0.0,0.1,33.3,1.5,43.6,1.1,1.9,2.9,0.6,0.8,0.4,0.3,1.4,9.8,1,0,-2.5
2082,2004-05,John Salmons,PHI,25,58,30,28,17.0,4.1,1.5,3.6,40.5,0.5,1.6,34.1,0.8,72.9,0.2,1.9,2.1,2.0,0.9,0.7,0.2,1.6,11.4,0,0,-1.6
2083,2004-05,Matt Freije,NOH,23,23,3,20,19.0,4.0,1.6,5.5,29.1,0.6,2.3,25.9,0.3,62.5,0.7,2.0,2.7,0.9,0.7,0.6,0.1,1.7,9.7,1,0,-3.5
2084,2004-05,Dikembe Mutombo,HOU,39,80,50,30,15.3,4.0,1.4,2.7,49.8,0.0,0.0,0.0,1.8,74.1,1.9,3.5,5.3,0.1,0.6,0.2,1.3,1.7,14.4,3,0,2.6
2085,2004-05,Michael Doleac,MIA,28,80,58,22,14.6,4.0,1.9,4.1,44.7,0.0,0.0,0.0,0.5,61.0,0.9,2.3,3.2,0.6,0.5,0.3,0.3,2.0,10.0,0,0,0.6
2086,2004-05,Dajuan Wagner,CLE,22,11,6,5,9.3,4.0,1.6,5.0,32.7,0.5,2.4,19.2,0.4,75.0,0.0,0.2,0.2,1.2,0.8,0.5,0.0,1.4,6.5,0,0,-0.8
2087,2004-05,Darrell Armstrong,DAL,37,66,37,29,15.0,4.0,1.3,4.2,32.1,0.4,1.7,25.2,1.0,85.3,0.5,1.2,1.7,2.7,1.0,0.7,0.1,1.4,11.5,0,0,-0.8
2088,2004-05,Eric Snow,CLE,32,81,42,39,22.7,4.0,1.5,4.0,38.2,0.2,0.6,28.9,1.0,73.8,0.5,1.5,1.9,3.9,1.1,0.8,0.2,2.3,14.1,2,0,1.5
2089,2004-05,Loren Woods,TOR,27,45,20,25,15.6,3.9,1.6,3.6,43.3,0.0,0.0,0.0,1.3,57.6,1.8,3.1,4.9,0.4,0.8,0.2,0.9,1.7,12.7,1,0,-2.3
2090,2004-05,Scot Pollard,IND,30,49,30,19,17.7,3.9,1.6,3.4,47.3,0.0,0.0,0.0,1.0,67.3,1.7,2.4,4.2,0.4,0.6,0.6,0.5,2.5,12.1,1,0,1.7
2091,2004-05,Carlos Delfino,DET,22,30,20,10,15.4,3.9,1.4,3.9,35.9,0.3,1.2,25.7,1.3,57.5,0.4,1.4,1.8,1.3,0.8,0.7,0.2,1.5,10.0,0,0,-0.8
2092,2004-05,Shandon Anderson,MIA,31,66,45,21,17.8,3.9,1.5,3.3,45.2,0.1,0.4,17.2,1.0,81.8,0.6,2.3,2.9,1.1,0.8,0.6,0.2,2.1,10.6,0,0,2.2
2093,2004-05,Damone Brown,WAS,26,14,8,6,10.8,3.9,1.6,4.4,37.1,0.3,0.8,36.4,0.6,44.4,0.7,1.3,2.0,1.0,1.1,0.1,0.4,1.2,8.2,0,0,-0.4
2094,2004-05,Slava Medvedenko,LAL,26,43,9,34,9.8,3.8,1.7,3.6,45.5,0.0,0.0,0.0,0.7,82.1,0.7,1.1,1.8,0.3,0.3,0.2,0.0,1.5,7.0,0,0,-0.5
2095,2004-05,Anthony Peeler,WAS,35,40,19,21,13.2,3.8,1.4,3.8,37.3,0.6,1.6,38.5,0.5,88.9,0.4,1.3,1.6,1.4,0.7,0.5,0.1,1.0,8.7,0,0,-2.6
2096,2004-05,Darrick Martin,LAC,34,11,4,7,17.2,3.8,1.5,4.5,32.0,0.5,1.6,27.8,0.7,62.5,0.3,0.6,0.9,2.5,0.5,0.5,0.0,1.7,9.8,0,0,1.3
2097,2004-05,Matt Barnes,SAC,25,43,27,16,16.4,3.8,1.4,3.5,41.1,0.1,0.5,22.7,1.3,60.3,1.1,2.0,3.1,1.3,1.0,0.7,0.2,1.9,11.0,1,0,1.5
2098,2004-05,Richie Frahm,POR,27,43,9,34,11.4,3.8,1.3,3.3,40.0,0.7,1.9,38.8,0.6,84.0,0.4,1.0,1.4,0.7,0.3,0.3,0.1,0.8,7.6,0,0,-0.4
2099,2004-05,Brian Grant,LAL,33,69,27,42,16.6,3.8,1.5,3.0,49.3,0.0,0.0,0.0,1.1,72.2,1.5,2.3,3.7,0.5,0.6,0.3,0.3,2.5,10.4,0,0,-2.1
2100,2004-05,Randy Livingston,UTA,30,17,4,13,13.5,3.8,1.3,3.1,42.3,0.3,0.5,62.5,1.0,88.2,0.2,0.5,0.7,2.6,0.8,0.7,0.1,1.6,10.2,0,0,-2.2
2101,2004-05,Lindsey Hunter,DET,34,76,49,27,14.9,3.8,1.4,4.0,35.8,0.3,1.1,27.4,0.8,79.3,0.5,1.1,1.6,1.7,0.9,0.9,0.2,1.6,10.6,0,0,-0.2
2102,2004-05,George Lynch,NOH,34,44,8,36,21.2,3.7,1.5,4.3,36.0,0.3,0.8,29.7,0.5,73.9,1.3,2.7,4.0,2.0,1.3,0.7,0.3,1.9,13.2,0,0,-2.6
2103,2004-05,Francisco Elson,DEN,29,67,41,26,14.0,3.7,1.5,3.2,46.8,0.0,0.0,33.3,1.2,57.0,0.9,2.1,3.0,0.5,0.6,0.5,0.6,1.9,10.8,0,0,-0.1
2104,2004-05,Jabari Smith,NJN,28,45,26,19,14.4,3.7,1.4,3.3,41.9,0.0,0.0,50.0,1.2,74.5,0.6,1.8,2.5,0.8,0.9,0.6,0.3,2.3,9.6,0,0,-2.5
